TSP_spatial_abs,TSP_spatial_rel,TSP_entropy,TSP_cog,label
1.3215047913485036,0.14142567207288792,0.9948232533688841,2.455459489351063,0
1.7062099118107537,0.16473868405699515,0.999037956661567,2.296467477747686,0
1.8991986683751767,0.1733635327929548,0.9996810036504953,2.235029117964491,1
1.6165115190745551,0.18415194107738322,0.9996453654016896,2.151989041907515,1
1.156243127465771,0.1713498453036124,0.9995427503761376,2.2293654350093837,1
0.9196422912871827,0.16081406876884427,0.9987977602453626,2.2957269113697016,1
0.7955782958753016,0.16047427226019964,0.9987331005475518,2.304633498945033,1
1.009416217240641,0.17715951019727003,0.9998016849198599,2.20737043836519,1
0.8920387263354974,0.16877308678715003,0.9994202688450247,2.2658964411288522,1
0.7674949781878265,0.15787468805003502,0.9981658435826692,2.344410687779238,1
0.7035825042797906,0.14222009263971536,0.9951220823961051,2.446911559918627,0
0.65852132773748,0.13152811940428574,0.9916302214859672,2.5304570223381333,0
0.6857638903928313,0.13117201212486548,0.9911220310168896,2.542059302896476,0
0.6632325547895452,0.13245355959234442,0.9912632769266818,2.539919844202559,0
0.6409303265335025,0.14080265331187783,0.993812906877547,2.484451871499322,0
0.5421332536788529,0.13343015515214693,0.9919969877393258,2.5235068977400172,0
0.5700392553076368,0.133869997425433,0.9927102739601461,2.5057750948620003,0
0.5792156277743395,0.1332518466515006,0.992486058172033,2.5109250830733942,0
0.8260473103152991,0.14531226729520463,0.9956096126299886,2.4354521947158387,0
1.010237132253982,0.15648934990604466,0.9978277241529893,2.360770442276553,0
0.9769361425660164,0.16061522289021646,0.9984374455530687,2.3336763448889415,0
1.1965329293073768,0.17367319740001283,0.9997018245335964,2.2415937772330006,1
0.9041111967464524,0.1660881203573374,0.9992103428844834,2.2821862618659874,1
0.7199208128239494,0.1538327456626224,0.9977351425857819,2.358356077384225,1
0.7224194067209978,0.14578432530565977,0.9963748167477053,2.404666086640736,1
0.6190537574524537,0.13558141121550316,0.993951133779907,2.471247402008121,1
0.62899293474211,0.1299313342686115,0.9923454632438469,2.5075053162769745,1
0.6433829050890514,0.13367818204476944,0.9934853482568768,2.481796896570169,1
0.6475455019860697,0.14125937444640008,0.9954308913025661,2.4322190293643278,1
0.6389613449250706,0.14222113237096978,0.9955661415727084,2.429603772562694,1
0.7086666724534809,0.14678290096259994,0.9967007980433348,2.3908813965969533,1
0.7556087098380746,0.14909054029972105,0.9972588871874343,2.3661701504626693,1
0.8342884868897835,0.1463681575891273,0.9967278066112607,2.3867476284014977,1
1.002790347860391,0.15462301615847285,0.998150620090555,2.322286168763657,1
1.2517164890399333,0.16607794064347725,0.9992402225741964,2.2515254030298104,1
1.7308832269195789,0.18235962889089133,0.9996067767419945,2.1565833454265158,1
2.0852664957461196,0.19163517178455022,0.9992273703066343,2.1027686752476162,0
1.926169841488179,0.18395631824659728,0.9997340261864152,2.1587011064017854,0
1.4978914127787213,0.17193871392573518,0.9996045238339246,2.2313714804716978,0
1.0099590739509576,0.1489610257954715,0.9969103649750153,2.388355851232986,0
0.8514112466262488,0.14909446639714508,0.9969324721348728,2.3875615031329986,0
0.9747833088218484,0.15971000701771798,0.9986334723050745,2.312215144607106,0
1.004047461559685,0.15972584056367584,0.9985983345508882,2.316868454026614,0
